element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
295,300,301,352,351,1.00000000e+06,2.87190140e-09,-1.20979110e-08,1.00000000e+06
296,301,302,353,352,1.00000000e+06,8.01357313e-09,-1.74627244e-08,1.00000000e+06
297,302,303,354,353,1.00000000e+06,1.12556384e-08,-3.08091945e-08,1.00000000e+06
298,303,304,355,354,1.00000000e+06,-2.92670886e-09,-2.27306178e-08,1.00000000e+06
299,304,305,356,355,1.00000000e+06,-1.42199195e-08,-4.69093362e-08,1.00000000e+06
300,306,307,358,357,9.76120211e+05,1.81663860e+05,4.57298617e+04,9.02640748e+05
301,307,308,359,358,1.01583410e+06,4.02510008e+04,1.01739104e+04,9.96474411e+05
302,308,309,360,359,1.01227694e+06,-4.79124551e+03,-7.80249185e+03,1.01477104e+06
303,309,310,361,360,1.00346504e+06,-6.14724644e+03,-5.43328788e+03,1.00659673e+06
304,310,311,362,361,1.00046169e+06,-2.40668934e+03,-1.49246415e+03,1.00167054e+06
305,311,312,363,362,9.99864974e+05,-5.61823764e+02,-1.59160975e+02,1.00014604e+06
306,312,313,364,363,9.99869638e+05,-4.34593190e+00,7.83724293e+01,9.99871820e+05
307,313,314,365,364,9.99952819e+05,6.18880821e+01,5.93804939e+01,9.99921882e+05
308,314,315,366,365,9.99991037e+05,3.03565404e+01,2.02806721e+01,9.99975860e+05
309,315,316,367,366,1.00000074e+06,8.30997029e+00,3.44990460e+00,9.99996582e+05
310,316,317,368,367,1.00000140e+06,7.17252321e-01,-5.40965556e-01,1.00000104e+06
311,317,318,369,368,1.00000060e+06,-5.72575380e-01,-6.56585901e-01,1.00000089e+06
312,318,319,370,369,1.00000014e+06,-3.61082849e-01,-2.63079320e-01,1.00000032e+06
313,319,320,371,370,1.00000000e+06,-1.15828524e-01,-5.76805433e-02,1.00000006e+06
314,320,321,372,371,9.99999986e+05,-1.69494044e-02,8.39740971e-04,9.99999994e+05
315,321,322,373,372,9.99999993e+05,4.45888173e-03,6.81737083e-03,9.99999990e+05
316,322,323,374,373,9.99999998e+05,4.10011254e-03,3.28278307e-03,9.99999996e+05
317,323,324,375,374,1.00000000e+06,1.53353656e-03,8.67182608e-04,9.99999999e+05
318,324,325,376,375,1.00000000e+06,3.02554782e-04,6.34777559e-05,1.00000000e+06
319,325,326,377,376,1.00000000e+06,-2.07294960e-05,-6.49855650e-05,1.00000000e+06
320,326,327,378,377,1.00000000e+06,-4.39972357e-05,-3.93239973e-05,1.00000000e+06
321,327,328,379,378,1.00000000e+06,-1.94555081e-05,-1.22811983e-05,1.00000000e+06
322,328,329,380,379,1.00000000e+06,-4.74398964e-06,-1.75197933e-06,1.00000000e+06
323,329,330,381,380,1.00000000e+06,-1.81212048e-07,4.84127382e-07,1.00000000e+06
324,330,331,382,381,1.00000000e+06,4.46966848e-07,3.94162710e-07,1.00000000e+06
325,331,332,383,382,1.00000000e+06,2.40006252e-07,1.03356752e-07,1.00000000e+06
326,332,333,384,383,1.00000000e+06,7.54901406e-08,-1.81810735e-08,1.00000000e+06
327,333,334,385,384,1.00000000e+06,1.42482861e-08,-3.10486442e-08,1.00000000e+06
328,334,335,386,385,1.00000000e+06,-4.55648598e-09,-4.40188363e-08,1.00000000e+06
329,335,336,387,386,1.00000000e+06,-1.00289305e-08,-6.05636702e-08,1.00000000e+06
330,336,337,388,387,1.00000000e+06,-8.75944737e-09,-3.85970109e-08,1.00000000e+06
331,337,338,389,388,1.00000000e+06,6.76444186e-09,-4.06722417e-08,1.00000000e+06
332,338,339,390,389,1.00000000e+06,1.20329923e-09,-5.48738893e-08,1.00000000e+06
333,339,340,391,390,1.00000000e+06,1.89624473e-09,-3.51363927e-08,1.00000000e+06
334,340,341,392,391,1.00000000e+06,4.48325022e-09,-2.08492273e-08,1.00000000e+06
335,341,342,393,392,1.00000000e+06,2.22423683e-09,-4.27132653e-08,1.00000000e+06
336,342,343,394,393,1.00000000e+06,1.62134730e-08,-3.34032329e-08,1.00000000e+06
337,343,344,395,394,1.00000000e+06,1.04991515e-09,-6.19718625e-09,1.00000000e+06
338,344,345,396,395,1.00000000e+06,6.10011556e-09,-1.87853990e-08,1.00000000e+06
339,345,346,397,396,1.00000000e+06,-1.29310163e-08,-3.19950407e-08,1.00000000e+06
340,346,347,398,397,1.00000000e+06,-2.33814646e-09,-4.97257207e-08,1.00000000e+06
341,347,348,399,398,1.00000000e+06,-2.62641154e-09,-7.03297972e-08,1.00000000e+06
342,348,349,400,399,1.00000000e+06,5.54945380e-09,-5.73082945e-08,1.00000000e+06
343,349,350,401,400,1.00000000e+06,-6.06066354e-09,-1.04901773e-08,1.00000000e+06
344,350,351,402,401,1.00000000e+06,1.05811810e-08,9.90295539e-09,1.00000000e+06
345,351,352,403,402,1.00000000e+06,6.68219217e-09,-1.78390025e-08,1.00000000e+06
346,352,353,404,403,1.00000000e+06,7.16909984e-09,3.16985791e-09,1.00000000e+06
347,353,354,405,404,1.00000000e+06,1.25971878e-08,-9.61219504e-09,1.00000000e+06
348,354,355,406,405,1.00000000e+06,8.19002997e-09,-1.94695410e-08,1.00000000e+06
349,355,356,407,406,1.00000000e+06,-2.99045731e-08,-2.38651533e-08,1.00000000e+06
350,357,358,409,408,9.73076106e+05,1.84759166e+05,3.25519702e+04,8.96887518e+05
351,358,359,410,409,1.01596762e+06,4.52808946e+04,8.01336963e+03,9.94197810e+05
352,359,360,411,410,1.01534961e+06,-3.78082298e+03,-5.44393892e+03,1.01728899e+06
353,360,361,412,411,1.00531834e+06,-6.95478882e+03,-4.18737605e+03,1.00883978e+06
354,361,362,413,412,1.00085128e+06,-2.85071003e+03,-1.20450962e+03,1.00228185e+06
355,362,363,414,413,9.99861951e+05,-6.57218831e+02,-1.29415154e+02,1.00019075e+06
356,363,364,415,414,9.99832166e+05,-1.17887369e+01,5.77252662e+01,9.99838065e+05
357,364,365,416,415,9.99932287e+05,6.90766287e+01,4.53021326e+01,9.99897753e+05
358,365,366,417,416,9.99985364e+05,3.51820148e+01,1.60074860e+01,9.99967774e+05
359,366,367,418,417,1.00000021e+06,9.75099785e+00,2.78646759e+00,9.99995335e+05
360,367,368,419,418,1.00000175e+06,9.22773181e-01,-3.74045760e-01,1.00000129e+06
361,368,369,420,419,1.00000084e+06,-6.34604500e-01,-5.00722741e-01,1.00000116e+06
362,369,370,421,420,1.00000022e+06,-4.14972355e-01,-2.05549677e-01,1.00000043e+06
363,370,371,422,421,1.00000002e+06,-1.35237751e-01,-4.60370433e-02,1.00000008e+06
364,371,372,423,422,9.99999983e+05,-2.07134560e-02,4.33693888e-05,9.99999994e+05
365,372,373,424,423,9.99999990e+05,4.80286082e-03,5.16475173e-03,9.99999988e+05
366,373,374,425,424,9.99999997e+05,4.67743653e-03,2.54632558e-03,9.99999995e+05
367,374,375,426,425,1.00000000e+06,1.78355419e-03,6.87190647e-04,9.99999999e+05
368,375,376,427,426,1.00000000e+06,3.61709055e-04,5.64598102e-05,1.00000000e+06
369,376,377,428,427,1.00000000e+06,-1.92690011e-05,-4.85256216e-05,1.00000000e+06
370,377,378,429,428,1.00000000e+06,-4.98274785e-05,-3.03549471e-05,1.00000000e+06
371,378,379,430,429,1.00000000e+06,-2.25277374e-05,-9.66964872e-06,1.00000000e+06
372,379,380,431,430,1.00000000e+06,-5.60186712e-06,-1.45806623e-06,1.00000000e+06
373,380,381,432,431,1.00000000e+06,-2.69179523e-07,3.20101488e-07,1.00000000e+06
374,381,382,433,432,1.00000000e+06,4.98078721e-07,2.89297995e-07,1.00000000e+06
375,382,383,434,433,1.00000000e+06,2.74283169e-07,9.31744387e-08,1.00000000e+06
376,383,384,435,434,1.00000000e+06,8.97223685e-08,-3.12424845e-09,1.00000000e+06
377,384,385,436,435,1.00000000e+06,1.69711045e-08,-3.92868541e-08,1.00000000e+06
378,385,386,437,436,1.00000000e+06,-3.40527445e-09,-3.36198779e-08,1.00000000e+06
379,386,387,438,437,1.00000000e+06,-1.22796317e-08,-2.49312746e-08,1.00000000e+06
380,387,388,439,438,1.00000000e+06,4.11487170e-10,-3.74168660e-08,1.00000000e+06
381,388,389,440,439,1.00000000e+06,4.00650354e-09,-4.68865314e-08,1.00000000e+06
382,389,390,441,440,1.00000000e+06,4.70222225e-09,-3.81409163e-08,1.00000000e+06
383,390,391,442,441,1.00000000e+06,1.13307429e-09,-6.53412618e-08,1.00000000e+06
384,391,392,443,442,1.00000000e+06,4.28552456e-09,-6.17951258e-08,1.00000000e+06
385,392,393,444,443,1.00000000e+06,-3.68800058e-09,-4.95261793e-08,1.00000000e+06
386,393,394,445,444,1.00000000e+06,1.97576695e-08,-6.87990295e-08,1.00000000e+06
387,394,395,446,445,1.00000000e+06,5.43766051e-09,-5.45973819e-08,1.00000000e+06
388,395,396,447,446,1.00000000e+06,-1.58606890e-09,-2.70321606e-08,1.00000000e+06
389,396,397,448,447,1.00000000e+06,-8.74468678e-09,-2.47716414e-08,1.00000000e+06
390,397,398,449,448,1.00000000e+06,8.02189278e-09,-3.15731531e-08,1.00000000e+06
391,398,399,450,449,1.00000000e+06,-1.14165399e-09,-8.20685336e-08,1.00000000e+06
392,399,400,451,450,1.00000000e+06,1.57006820e-08,-6.34028595e-08,1.00000000e+06
393,400,401,452,451,1.00000000e+06,-2.21895792e-09,-8.61676844e-08,1.00000000e+06
394,401,402,453,452,1.00000000e+06,6.35973902e-09,-1.30956180e-07,1.00000000e+06
395,402,403,454,453,1.00000000e+06,3.91039523e-09,-6.48281553e-08,1.00000000e+06
396,403,404,455,454,1.00000000e+06,2.86173293e-09,-9.73762107e-09,1.00000000e+06
397,404,405,456,455,1.00000000e+06,1.22202247e-08,-1.78988650e-08,1.00000000e+06
398,405,406,457,456,1.00000000e+06,1.16242820e-08,-1.01110486e-08,1.00000000e+06
399,406,407,458,457,1.00000000e+06,-3.34561648e-08,8.89099535e-09,1.00000000e+06
400,408,409,460,459,9.71235454e+05,1.86779178e+05,1.94775041e+04,8.93261624e+05
401,409,410,461,460,1.01589569e+06,4.85859780e+04,5.09002373e+03,9.92534173e+05
402,410,411,462,461,1.01726146e+06,-3.01729158e+03,-3.20227963e+03,1.01878855e+06
403,411,412,463,462,1.00661327e+06,-7.47479993e+03,-2.62955401e+03,1.01038167e+06
404,412,413,464,463,1.00115318e+06,-3.17308845e+03,-7.81792543e+02,1.00274440e+06
405,413,414,465,464,9.99862880e+05,-7.28668608e+02,-8.47863027e+01,1.00022742e+06
406,414,415,466,465,9.99807166e+05,-1.67086349e+01,3.54604251e+01,9.99815522e+05
407,415,416,467,466,9.99918172e+05,7.38238818e+01,2.82826673e+01,9.99881263e+05
408,416,417,468,467,9.99981168e+05,3.85927389e+01,1.02377275e+01,9.99961873e+05
409,417,418,469,468,9.99999783e+05,1.08082276e+01,1.81157089e+00,9.99994379e+05
410,418,419,470,469,1.00000198e+06,1.07084774e+00,-2.19292760e-01,1.00000145e+06
411,419,420,471,470,1.00000101e+06,-6.74669471e-01,-3.12575904e-01,1.00000135e+06
412,420,421,472,471,1.00000028e+06,-4.53187606e-01,-1.30689513e-01,1.00000050e+06
413,421,422,473,472,1.00000003e+06,-1.49184933e-01,-2.96433315e-02,1.00000010e+06
414,422,423,474,473,9.99999982e+05,-2.34634932e-02,-2.20731879e-04,9.99999993e+05
415,423,424,475,474,9.99999988e+05,5.00330675e-03,3.21191667e-03,9.99999986e+05
416,424,425,476,475,9.99999996e+05,5.08501408e-03,1.61112741e-03,9.99999994e+05
417,425,426,477,476,9.99999999e+05,1.96137962e-03,4.40289392e-04,9.99999998e+05
418,426,427,478,477,1.00000000e+06,4.04994842e-04,3.87666083e-05,1.00000000e+06
419,427,428,479,478,1.00000000e+06,-1.78081868e-05,-2.99355224e-05,1.00000000e+06
420,428,429,480,479,1.00000000e+06,-5.38779202e-05,-1.91673269e-05,1.00000000e+06
421,429,430,481,480,1.00000000e+06,-2.47064614e-05,-6.18771943e-06,1.00000000e+06
422,430,431,482,481,1.00000000e+06,-6.22844490e-06,-9.39924159e-07,1.00000000e+06
423,431,432,483,482,1.00000000e+06,-3.30571049e-07,1.83224629e-07,1.00000000e+06
424,432,433,484,483,1.00000000e+06,5.36378437e-07,1.52726149e-07,1.00000000e+06
425,433,434,485,484,1.00000000e+06,2.97498781e-07,4.01933423e-09,1.00000000e+06
426,434,435,486,485,1.00000000e+06,9.56161178e-08,-5.35227088e-08,1.00000000e+06
427,435,436,487,486,1.00000000e+06,1.10061984e-08,-4.15074650e-08,1.00000000e+06
428,436,437,488,487,1.00000000e+06,4.39546905e-09,-2.85586524e-08,1.00000000e+06
429,437,438,489,488,1.00000000e+06,-1.01056263e-08,-4.73682814e-08,1.00000000e+06
430,438,439,490,489,1.00000000e+06,-3.56305292e-10,-4.83645632e-08,1.00000000e+06
431,439,440,491,490,1.00000000e+06,-1.63201669e-10,-4.65886446e-08,1.00000000e+06
432,440,441,492,491,1.00000000e+06,9.61291215e-09,-6.20801849e-08,1.00000000e+06
433,441,442,493,492,1.00000000e+06,2.61043660e-09,-5.49180734e-08,1.00000000e+06
434,442,443,494,493,1.00000000e+06,6.24240677e-09,-6.20374261e-08,1.00000000e+06
435,443,444,495,494,1.00000000e+06,3.55099576e-09,-4.38249960e-08,1.00000000e+06
436,444,445,496,495,1.00000000e+06,8.87006369e-09,-4.08846107e-08,1.00000000e+06
437,445,446,497,496,1.00000000e+06,9.50202831e-09,-2.07152495e-08,1.00000000e+06
438,446,447,498,497,1.00000000e+06,-4.64335770e-09,-5.65272324e-09,1.00000000e+06
439,447,448,499,498,1.00000000e+06,-3.94671458e-09,-4.67169212e-08,1.00000000e+06
440,448,449,500,499,1.00000000e+06,6.88453238e-09,-4.16742246e-08,1.00000000e+06
441,449,450,501,500,1.00000000e+06,-4.31350931e-09,-4.21673770e-08,1.00000000e+06
442,450,451,502,501,1.00000000e+06,2.18965625e-08,-8.08641586e-08,1.00000000e+06
443,451,452,503,502,1.00000000e+06,-8.70864991e-09,-8.58099351e-08,1.00000000e+06
444,452,453,504,503,1.00000000e+06,-4.82896555e-10,-4.56707541e-08,1.00000000e+06
445,453,454,505,504,1.00000000e+06,4.63198236e-09,-4.69050603e-08,1.00000000e+06
446,454,455,506,505,1.00000000e+06,-4.23867729e-09,-3.90972898e-08,1.00000000e+06
447,455,456,507,506,1.00000000e+06,1.08223164e-08,-2.08962621e-08,1.00000000e+06
448,456,457,508,507,1.00000000e+06,6.50200780e-09,1.72375277e-08,1.00000000e+06
449,457,458,509,508,1.00000000e+06,-2.86831366e-08,-5.48738893e-09,1.00000000e+06
450,459,460,511,510,9.70366834e+05,1.87775498e+05,6.48278472e+03,8.91507933e+05
451,460,461,512,511,1.01581784e+06,5.02242040e+04,1.74208590e+03,9.91664668e+05
452,461,462,513,512,1.01817623e+06,-2.61010297e+03,-1.05562964e+03,1.01948543e+06
453,462,463,514,513,1.00727607e+06,-7.72841434e+03,-8.95457365e+02,1.01116362e+06
454,463,464,515,514,1.00131746e+06,-3.34184689e+03,-2.70793452e+02,1.00299267e+06
455,464,465,516,515,9.99864444e+05,-7.67033377e+02,-2.95510695e+01,1.00024818e+06
456,465,466,517,516,9.99794578e+05,-1.91525023e+01,1.19724672e+01,9.99804155e+05
457,466,467,518,517,9.99911015e+05,7.61964169e+01,9.60621900e+00,9.99872919e+05
458,467,468,519,518,9.99978942e+05,4.03478832e+01,3.52006716e+00,9.99958769e+05
459,468,469,520,519,9.99999544e+05,1.13689519e+01,6.28424226e-01,9.99993860e+05
460,469,470,521,520,1.00000210e+06,1.14818046e+00,-7.22592064e-02,1.00000152e+06
461,470,471,522,521,1.00000109e+06,-6.94351830e-01,-1.06157210e-01,1.00000144e+06
462,471,472,523,522,1.00000031e+06,-4.72913185e-01,-4.48173319e-02,1.00000054e+06
463,472,473,524,523,1.00000003e+06,-1.56495380e-01,-1.02285320e-02,1.00000011e+06
464,473,474,525,524,9.99999981e+05,-2.49064923e-02,-1.16581409e-04,9.99999993e+05
465,474,475,526,525,9.99999987e+05,5.09256423e-03,1.08874418e-03,9.99999985e+05
466,475,476,527,526,9.99999996e+05,5.29566038e-03,5.51213353e-04,9.99999993e+05
467,476,477,528,527,9.99999999e+05,2.05378897e-03,1.51469411e-04,9.99999998e+05
468,477,478,529,528,1.00000000e+06,4.27786190e-04,1.37268231e-05,1.00000000e+06
469,478,479,530,529,1.00000000e+06,-1.69010016e-05,-1.01734438e-05,1.00000000e+06
470,479,480,531,530,1.00000000e+06,-5.59636480e-05,-6.59675510e-06,1.00000000e+06
471,480,481,532,531,1.00000000e+06,-2.58345666e-05,-2.17439995e-06,1.00000000e+06
472,481,482,533,532,1.00000000e+06,-6.56251070e-06,-3.76782652e-07,1.00000000e+06
473,482,483,534,533,1.00000000e+06,-3.70451617e-07,4.20063185e-08,1.00000000e+06
474,483,484,535,534,1.00000000e+06,5.54226011e-07,5.60526089e-08,1.00000000e+06
475,484,485,536,535,1.00000000e+06,3.10395006e-07,5.95488596e-09,1.00000000e+06
476,485,486,537,536,1.00000000e+06,1.02820002e-07,-3.42726634e-08,1.00000000e+06
477,486,487,538,537,1.00000000e+06,1.36698847e-08,-4.41456876e-08,1.00000000e+06
478,487,488,539,538,1.00000000e+06,4.03328140e-09,-3.40218113e-08,1.00000000e+06
479,488,489,540,539,1.00000000e+06,-1.30104704e-08,-2.91088166e-08,1.00000000e+06
480,489,490,541,540,1.00000000e+06,9.42736411e-10,-4.22272394e-08,1.00000000e+06
481,490,491,542,541,1.00000000e+06,-1.56850518e-09,-5.69890283e-08,1.00000000e+06
482,491,492,543,542,1.00000000e+06,1.24715509e-08,-4.52502918e-08,1.00000000e+06
483,492,493,544,543,1.00000000e+06,2.54483370e-09,-5.61937132e-08,1.00000000e+06
484,493,494,545,544,1.00000000e+06,2.96152390e-09,-5.65913707e-08,1.00000000e+06
485,494,495,546,545,1.00000000e+06,9.27566850e-09,-4.33204413e-08,1.00000000e+06
486,495,496,547,546,1.00000000e+06,1.53220079e-09,-3.71888187e-08,1.00000000e+06
487,496,497,548,547,1.00000000e+06,1.53144747e-08,-3.29499889e-08,1.00000000e+06
488,497,498,549,548,1.00000000e+06,-7.55466515e-09,-3.56609015e-08,1.00000000e+06
489,498,499,550,549,1.00000000e+06,2.42378887e-09,-4.04128378e-08,1.00000000e+06
490,499,500,551,550,1.00000000e+06,2.34248601e-09,-6.30194549e-08,1.00000000e+06
491,500,501,552,551,1.00000000e+06,-6.00430469e-09,-6.65513379e-08,1.00000000e+06
492,501,502,553,552,1.00000000e+06,1.24955630e-08,-4.00066285e-08,1.00000000e+06
493,502,503,554,553,1.00000000e+06,-2.13673066e-09,-9.53095318e-09,1.00000000e+06
494,503,504,555,554,1.00000000e+06,-3.95122861e-10,-1.88224567e-08,1.00000000e+06
495,504,505,556,555,1.00000000e+06,3.55375402e-09,-1.05182556e-07,1.00000000e+06
496,505,506,557,556,1.00000000e+06,-6.31013349e-09,-5.06393354e-08,1.00000000e+06
497,506,507,558,557,1.00000000e+06,-1.25531105e-09,5.34913523e-09,1.00000000e+06
498,507,508,559,558,1.00000000e+06,3.79581377e-09,-1.91816312e-08,1.00000000e+06
499,508,509,560,559,1.00000000e+06,-2.86840610e-08,1.52677689e-08,1.00000000e+06
500,510,511,562,561,9.70366834e+05,1.87775498e+05,-6.48278472e+03,8.91507933e+05
501,511,512,563,562,1.01581784e+06,5.02242040e+04,-1.74208590e+03,9.91664668e+05
502,512,513,564,563,1.01817623e+06,-2.61010297e+03,1.05562964e+03,1.01948543e+06
503,513,514,565,564,1.00727607e+06,-7.72841434e+03,8.95457365e+02,1.01116362e+06
504,514,515,566,565,1.00131746e+06,-3.34184689e+03,2.70793452e+02,1.00299267e+06
505,515,516,567,566,9.99864444e+05,-7.67033377e+02,2.95510694e+01,1.00024818e+06
506,516,517,568,567,9.99794578e+05,-1.91525023e+01,-1.19724673e+01,9.99804155e+05
507,517,518,569,568,9.99911015e+05,7.61964169e+01,-9.60621916e+00,9.99872919e+05
508,518,519,570,569,9.99978942e+05,4.03478832e+01,-3.52006731e+00,9.99958769e+05
509,519,520,571,570,9.99999544e+05,1.13689519e+01,-6.28424397e-01,9.99993860e+05
510,520,521,572,571,1.00000210e+06,1.14818046e+00,7.22590530e-02,1.00000152e+06
511,521,522,573,572,1.00000109e+06,-6.94351831e-01,1.06157063e-01,1.00000144e+06
512,522,523,574,573,1.00000031e+06,-4.72913187e-01,4.48171621e-02,1.00000054e+06
513,523,524,575,574,1.00000003e+06,-1.56495381e-01,1.02283792e-02,1.00000011e+06
514,524,525,576,575,9.99999981e+05,-2.49064938e-02,1.16438144e-04,9.99999993e+05
515,525,526,577,576,9.99999987e+05,5.09256671e-03,-1.08889186e-03,9.99999985e+05
516,526,527,578,577,9.99999996e+05,5.29565803e-03,-5.51354279e-04,9.99999993e+05
517,527,528,579,578,9.99999999e+05,2.05378490e-03,-1.51621452e-04,9.99999998e+05
518,528,529,580,579,1.00000000e+06,4.27785004e-04,-1.38895335e-05,1.00000000e+06
519,529,530,581,580,1.00000000e+06,-1.69021435e-05,1.00042041e-05,1.00000000e+06
520,530,531,582,581,1.00000000e+06,-5.59645424e-05,6.42841769e-06,1.00000000e+06
521,531,532,583,582,1.00000000e+06,-2.58367979e-05,2.02648275e-06,1.00000000e+06
522,532,533,584,583,1.00000000e+06,-6.56571582e-06,2.53180999e-07,1.00000000e+06
523,533,534,585,584,1.00000000e+06,-3.73860932e-07,-1.33437620e-07,1.00000000e+06
524,534,535,586,585,1.00000000e+06,5.53685503e-07,-1.13067292e-07,1.00000000e+06
525,535,536,587,586,1.00000000e+06,3.13771967e-07,-5.70260859e-08,1.00000000e+06
526,536,537,588,587,1.00000000e+06,1.03578543e-07,-5.59884706e-08,1.00000000e+06
527,537,538,589,588,1.00000000e+06,1.04250312e-08,-5.33302939e-08,1.00000000e+06
528,538,539,590,589,1.00000000e+06,-4.57961108e-09,-3.30312307e-08,1.00000000e+06
529,539,540,591,590,1.00000000e+06,-1.67320705e-08,-1.61842341e-08,1.00000000e+06
530,540,541,592,591,1.00000000e+06,1.87959794e-09,-1.26409487e-08,1.00000000e+06
531,541,542,593,592,1.00000000e+06,4.86851810e-09,-2.61356495e-08,1.00000000e+06
532,542,543,594,593,1.00000000e+06,1.28420432e-08,-2.27691008e-08,1.00000000e+06
533,543,544,595,594,1.00000000e+06,2.46444777e-09,-4.80324693e-09,1.00000000e+06
534,544,545,596,595,1.00000000e+06,4.57008455e-09,-1.02093940e-08,1.00000000e+06
535,545,546,597,596,1.00000000e+06,1.09572198e-08,-3.67954370e-08,1.00000000e+06
536,546,547,598,597,1.00000000e+06,5.51249252e-09,-2.18953945e-08,1.00000000e+06
537,547,548,599,598,1.00000000e+06,1.18765251e-08,-2.74597494e-08,1.00000000e+06
538,548,549,600,599,1.00000000e+06,-2.49522068e-09,-2.97701539e-08,1.00000000e+06
539,549,550,601,600,1.00000000e+06,2.77211043e-09,-4.61396764e-08,1.00000000e+06
540,550,551,602,601,1.00000000e+06,-5.69745844e-10,-8.48165039e-08,1.00000000e+06
541,551,552,603,602,1.00000000e+06,-1.05481999e-08,-6.75305162e-08,1.00000000e+06
542,552,553,604,603,1.00000000e+06,1.01358417e-08,-5.72954669e-08,1.00000000e+06
543,553,554,605,604,1.00000000e+06,3.47614879e-09,-4.99224116e-08,1.00000000e+06
544,554,555,606,605,1.00000000e+06,-5.60609512e-09,-3.33376693e-09,1.00000000e+06
545,555,556,607,606,1.00000000e+06,8.73146263e-09,4.64190344e-08,1.00000000e+06
546,556,557,608,607,1.00000000e+06,7.65785632e-09,1.98543708e-08,1.00000000e+06
547,557,558,609,608,1.00000000e+06,4.64125965e-10,-5.01917925e-08,1.00000000e+06
548,558,559,610,609,1.00000000e+06,9.00401281e-09,-2.03361208e-08,1.00000000e+06
549,559,560,611,610,1.00000000e+06,-2.72880016e-08,-2.28303885e-08,1.00000000e+06
550,561,562,613,612,9.71235454e+05,1.86779178e+05,-1.94775041e+04,8.93261624e+05
551,562,563,614,613,1.01589569e+06,4.85859780e+04,-5.09002373e+03,9.92534173e+05
552,563,564,615,614,1.01726146e+06,-3.01729158e+03,3.20227963e+03,1.01878855e+06
553,564,565,616,615,1.00661327e+06,-7.47479993e+03,2.62955401e+03,1.01038167e+06
554,565,566,617,616,1.00115318e+06,-3.17308845e+03,7.81792542e+02,1.00274440e+06
555,566,567,618,617,9.99862880e+05,-7.28668608e+02,8.47863026e+01,1.00022742e+06
556,567,568,619,618,9.99807166e+05,-1.67086349e+01,-3.54604253e+01,9.99815522e+05
557,568,569,620,619,9.99918172e+05,7.38238818e+01,-2.82826675e+01,9.99881263e+05
558,569,570,621,620,9.99981168e+05,3.85927389e+01,-1.02377276e+01,9.99961873e+05
559,570,571,622,621,9.99999783e+05,1.08082276e+01,-1.81157104e+00,9.99994379e+05
560,571,572,623,622,1.00000198e+06,1.07084774e+00,2.19292597e-01,1.00000145e+06
561,572,573,624,623,1.00000101e+06,-6.74669471e-01,3.12575753e-01,1.00000135e+06
562,573,574,625,624,1.00000028e+06,-4.53187610e-01,1.30689357e-01,1.00000050e+06
563,574,575,626,625,1.00000003e+06,-1.49184936e-01,2.96431703e-02,1.00000010e+06
564,575,576,627,626,9.99999982e+05,-2.34634942e-02,2.20580837e-04,9.99999993e+05
565,576,577,628,627,9.99999988e+05,5.00330786e-03,-3.21207871e-03,9.99999986e+05
566,577,578,629,628,9.99999996e+05,5.08501004e-03,-1.61130076e-03,9.99999994e+05
567,578,579,630,629,9.99999999e+05,1.96137804e-03,-4.40445942e-04,9.99999998e+05
568,579,580,631,630,1.00000000e+06,4.04996376e-04,-3.89146866e-05,1.00000000e+06
569,580,581,632,631,1.00000000e+06,-1.78121080e-05,2.97838966e-05,1.00000000e+06
570,581,582,633,632,1.00000000e+06,-5.38838334e-05,1.90136872e-05,1.00000000e+06
571,582,583,634,633,1.00000000e+06,-2.47096194e-05,6.05551469e-06,1.00000000e+06
572,583,584,635,634,1.00000000e+06,-6.23592138e-06,8.39018916e-07,1.00000000e+06
573,584,585,636,635,1.00000000e+06,-3.37523659e-07,-2.71149703e-07,1.00000000e+06
574,585,586,637,636,1.00000000e+06,5.30730423e-07,-2.92767165e-07,1.00000000e+06
575,586,587,638,637,1.00000000e+06,2.98734978e-07,-1.54570482e-07,1.00000000e+06
576,587,588,639,638,1.00000000e+06,9.02499051e-08,-4.20633304e-08,1.00000000e+06
577,588,589,640,639,1.00000000e+06,1.91718803e-08,-3.88792195e-08,1.00000000e+06
578,589,590,641,640,1.00000000e+06,-6.48199073e-09,-6.17723210e-08,1.00000000e+06
579,590,591,642,641,1.00000000e+06,-1.64687569e-08,-4.90957400e-08,1.00000000e+06
580,591,592,643,642,1.00000000e+06,-3.41083584e-09,-4.11810723e-08,1.00000000e+06
581,592,593,644,643,1.00000000e+06,6.73577780e-09,-4.76761453e-08,1.00000000e+06
582,593,594,645,644,1.00000000e+06,1.12048335e-08,-4.11981758e-08,1.00000000e+06
583,594,595,646,645,1.00000000e+06,8.26118679e-09,-4.08133459e-08,1.00000000e+06
584,595,596,647,646,1.00000000e+06,-4.55179334e-10,-4.53671661e-08,1.00000000e+06
585,596,597,648,647,1.00000000e+06,7.89438459e-09,-4.81664471e-08,1.00000000e+06
586,597,598,649,648,1.00000000e+06,1.30416028e-08,3.56323956e-11,1.00000000e+06
587,598,599,650,649,1.00000000e+06,1.08565045e-08,-1.02877853e-08,1.00000000e+06
588,599,600,651,650,1.00000000e+06,1.20788653e-08,-2.34788981e-08,1.00000000e+06
589,600,601,652,651,1.00000000e+06,3.32554541e-09,-3.40374896e-08,1.00000000e+06
